contrast_id	human_source_symbol	human_gene_id	human_symbol_mapping_method	human_direction	human_avg_log2FC	rat_gene_id	rat_official_symbol	reciprocal_one_to_one	present_in_rat_matrix	passes_rat_expression_filter
severity_neuron_modhigh_vs_low_nageotte	GARS1	2617	official_exact	up	1.5693198181162	297113	Gars1	True	False	False
severity_neuron_modhigh_vs_low_nageotte	GBA	2629	unique_synonym	down	-0.712131621616014	684536	Gba1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	GBA1	2629	official_exact	up	1.05690779249178	684536	Gba1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	GCC2	9648	official_exact	up	0.647966872844143	309798	Gcc2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	GFUS	7264	official_exact	up	1.4204635976319	300036	Gfus	True	True	True
severity_neuron_modhigh_vs_low_nageotte	GNA13	10672	official_exact	up	0.732792993515241	303634	Gna13	True	True	True
severity_neuron_modhigh_vs_low_nageotte	GNAL	2774	official_exact	up	0.652010789057581	24611	Gnal	True	True	True
severity_neuron_modhigh_vs_low_nageotte	GPATCH2L	55668	official_exact	up	0.589897120202564	314325	Gpatch2l	True	True	True
severity_neuron_modhigh_vs_low_nageotte	GPBP1	65056	official_exact	up	0.838683781416582	294734	Gpbp1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	GRB2	2885	official_exact	down	-0.606818046599985	81504	Grb2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	GRIA1	2890	official_exact	down	-0.651003605073678	50592	Gria1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	GRN	2896	official_exact	down	-0.654236010236222	29143	Grn	True	True	True
severity_neuron_modhigh_vs_low_nageotte	H1-10	8971	official_exact	up	1.26509913152666	500252	H1f10	True	True	True
severity_neuron_modhigh_vs_low_nageotte	H1FX	8971	unique_synonym	down	-1.10442318658918	500252	H1f10	True	True	True
severity_neuron_modhigh_vs_low_nageotte	H2AC25	92815	official_exact	up	0.58774317626836	64646	H2ac25	True	False	False
severity_neuron_modhigh_vs_low_nageotte	H2AC6	8334	official_exact	up	0.615277307678366			False	False	False
severity_neuron_modhigh_vs_low_nageotte	H2AFY	9555	unique_synonym	down	-0.703961314817589	29384	Macroh2a1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	H2AX	3014	official_exact	up	2.09074321288174	500987	H2ax	True	False	False
severity_neuron_modhigh_vs_low_nageotte	H2BC26	128312	official_exact	up	1.09154011001927			False	False	False
severity_neuron_modhigh_vs_low_nageotte	HAPSTR1	29035	official_exact	up	0.905329788340966	302913	Hapstr1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	HARS	3035	unique_synonym	down	-0.797964408987567	307492	Hars1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	HARS1	3035	official_exact	up	1.23995154768789	307492	Hars1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	HELZ	9931	official_exact	up	0.688195679528593	287773	Helz	True	True	True
severity_neuron_modhigh_vs_low_nageotte	HNRNPR	10236	official_exact	up	0.959425834366671	319110	Hnrnpr	True	True	True
severity_neuron_modhigh_vs_low_nageotte	HOXA10	3206	official_exact	up	0.808541299076834	100911668	Hoxa10	True	False	False
severity_neuron_modhigh_vs_low_nageotte	HOXB5	3215	official_exact	up	0.881371075795051	497987	Hoxb5	True	True	True
severity_neuron_modhigh_vs_low_nageotte	HOXC4	3221	official_exact	up	0.75304712175451	24459	Hoxc4	True	True	True
severity_neuron_modhigh_vs_low_nageotte	HSP90B1	7184	official_exact	down	-0.810289619294478	362862	Hsp90b1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	HYOU1	10525	official_exact	down	-0.660432911668111	192235	Hyou1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	IARS	3376	unique_synonym	up	0.652603416693811	306804	Iars1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	IARS1	3376	official_exact	up	1.44361398315459	306804	Iars1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	IFI6	2537	official_exact	down	-0.826702024625976			False	False	False
severity_neuron_modhigh_vs_low_nageotte	IFT25	51668	official_exact	up	0.954613170733676	685284	Ift25	True	True	True
severity_neuron_modhigh_vs_low_nageotte	IFTAP	119710	official_exact	up	1.07755169626892	295952	Iftap	True	True	True
severity_neuron_modhigh_vs_low_nageotte	IGFBP6	3489	official_exact	down	-1.98047835366655	25641	Igfbp6	True	True	True
severity_neuron_modhigh_vs_low_nageotte	IGFL4	444882	official_exact	up	0.682114673463428			False	False	False
severity_neuron_modhigh_vs_low_nageotte	IGIP	492311	official_exact	up	0.692701978383732	100363266	Igip	True	True	True
severity_neuron_modhigh_vs_low_nageotte	IKZF5	64376	official_exact	up	0.848613821880511	309031	Ikzf5	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ILVBL	10994	unique_synonym	down	-0.795005773750734	362843	Hacl2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ISG15	9636	official_exact	down	-0.639564876528996	298693	Isg15	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ITFG1	81533	official_exact	down	-0.595009417551371	171083	Itfg1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ITM2C	81618	official_exact	down	-0.63896358627653	301575	Itm2c	True	True	True
severity_neuron_modhigh_vs_low_nageotte	JMJD1C	221037	official_exact	up	0.750215125709299	171120	Jmjd1c	True	True	True
severity_neuron_modhigh_vs_low_nageotte	JUP	3728	official_exact	down	-0.851834620707433	81679	Jup	True	True	True
severity_neuron_modhigh_vs_low_nageotte	KARS1	3735	official_exact	up	1.38507951208019	292028	Kars1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	KATNIP	23247	official_exact	up	0.681594457608778	361646	Katnip	True	False	False
severity_neuron_modhigh_vs_low_nageotte	KBTBD11	9920	official_exact	down	-0.951582500454279	306617	Kbtbd11	True	True	True
severity_neuron_modhigh_vs_low_nageotte	KBTBD3	143879	official_exact	up	0.614957984244692	315394	Kbtbd3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	KCNA1	3736	official_exact	up	0.623266255466924	24520	Kcna1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	KCNC2	3747	official_exact	down	-0.717576984411597	246153	Kcnc2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	KDM5A	5927	official_exact	up	1.03066395795107	312678	Kdm5a	True	True	True
severity_neuron_modhigh_vs_low_nageotte	KIAA1191	57179	official_exact	up	0.729126011165373	306766	Kiaa1191	True	False	False
severity_neuron_modhigh_vs_low_nageotte	KIAA1324	57535	unique_synonym	down	-0.621474224560542	362019	Elapor1	True	False	False
severity_neuron_modhigh_vs_low_nageotte	KIF3B	9371	official_exact	up	0.698938424934494	296284	Kif3b	True	True	True
severity_neuron_modhigh_vs_low_nageotte	KLF9	687	official_exact	up	1.05655123588039	117560	Klf9	True	True	True
severity_neuron_modhigh_vs_low_nageotte	L1CAM	3897	official_exact	down	-0.925932574958178	50687	L1cam	True	True	True
severity_neuron_modhigh_vs_low_nageotte	LAMA4	3910	official_exact	up	0.646823109127265	309816	Lama4	True	True	True
severity_neuron_modhigh_vs_low_nageotte	LARS1	51520	official_exact	up	0.775981857918778	291624	Lars1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	LASP1NB	100505576	official_exact	up	1.32768781550641			False	False	False
severity_neuron_modhigh_vs_low_nageotte	LCP2	3937	official_exact	up	0.909537085524362	155918	Lcp2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	LDAF1	57146	official_exact	up	1.54890592741809	378467	Ldaf1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	LDLR	3949	official_exact	down	-0.678545610972164	300438	Ldlr	True	True	True
severity_neuron_modhigh_vs_low_nageotte	LGALS1	3956	official_exact	down	-0.691523248067344	56646	Lgals1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	LGALS3BP	3959	official_exact	down	-0.707589132056453	245955	Lgals3bp	True	True	True
severity_neuron_modhigh_vs_low_nageotte	LIPH	200879	official_exact	down	-0.979946530967559	681694	Liph	True	False	False
severity_neuron_modhigh_vs_low_nageotte	LMAN2	10960	official_exact	down	-0.650106059554903	290994	Lman2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	LMNA	4000	official_exact	down	-0.764688620192559	60374	Lmna	True	True	True
severity_neuron_modhigh_vs_low_nageotte	LSAMP	4045	official_exact	down	-0.585631828263507	29561	Lsamp	True	True	True
severity_neuron_modhigh_vs_low_nageotte	LUC7L3	51747	official_exact	up	1.04971530683555	360602	Luc7l3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	LUZP1	7798	official_exact	up	0.628256720888671	79428	Luzp1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	LZTS3	9762	official_exact	down	-0.78064412071259	280670	Lzts3	True	True	False
severity_neuron_modhigh_vs_low_nageotte	MADD	8567	official_exact	up	0.625829514807953	94193	Madd	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MAOB	4129	official_exact	down	-0.619683754944748	25750	Maob	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MAP1A	4130	official_exact	up	0.612328247871633	25152	Map1a	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MAP2K4	6416	official_exact	up	0.58843334667168	287398	Map2k4	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MAP3K2	10746	official_exact	up	1.17499839338661	171492	Map3k2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MAP3K20	51776	official_exact	up	0.743342350925538	311743	Map3k20	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MAP3K5	4217	official_exact	up	0.728736145480601	365057	Map3k5	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MAP4K5	11183	official_exact	up	1.12045328809828	503027	Map4k5	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MAPK10	5602	official_exact	up	0.69957504122685	25272	Mapk10	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MAPK6	5597	official_exact	up	0.699510414349245	58840	Mapk6	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MARCH1	55016	unique_synonym	down	-0.83496807771815	361135	Marchf1	True	True	False
severity_neuron_modhigh_vs_low_nageotte	MARCH11	441061	unique_synonym	down	-0.595453180202255	499558	Marchf11	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MARCH4	57574	unique_synonym	down	-0.669095185690901	367295	Marchf4	True	True	False
severity_neuron_modhigh_vs_low_nageotte	MARCH7	64844	unique_synonym	up	0.858993645266777	311059	Marchf7	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MARCHF2	51257	official_exact	up	1.48118158439611	362849	Marchf2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MARCHF5	54708	official_exact	up	1.1336198267906	294079	Marchf5	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MARCHF6	10299	official_exact	up	0.946803004162149	294862	Marchf6	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MARCHF8	220972	official_exact	up	1.77290806384045	312656	Marchf8	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MARCHF9	92979	official_exact	up	1.37453632615153	679272	Marchf9	True	False	False
severity_neuron_modhigh_vs_low_nageotte	MAST3	23031	official_exact	down	-0.701904723673054	688540	Mast3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MASTL	84930	official_exact	up	0.861576467230795	307169	Mastl	True	True	False
severity_neuron_modhigh_vs_low_nageotte	MATCAP1	653319	official_exact	up	1.68022096423895	688736	Matcap1	True	False	False
severity_neuron_modhigh_vs_low_nageotte	MED13	9969	official_exact	up	0.714837553507845	303403	Med13	True	True	True
severity_neuron_modhigh_vs_low_nageotte	METRNL	284207	official_exact	down	-0.75119878364361	316842	Metrnl	True	True	True
severity_neuron_modhigh_vs_low_nageotte	METTL13	51603	official_exact	up	0.902345836338734	289159	Mettl13	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MEX3C	51320	official_exact	up	1.04287483331986	307271	Mex3c	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MFSD14A	64645	unique_synonym	up	0.68662071807252	103689987	Slc71a1	True	False	False
severity_neuron_modhigh_vs_low_nageotte	MICOS10	440574	official_exact	up	0.694303131771513	362641	Micos10	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MIF	4282	official_exact	down	-0.729510078722292	81683	Mif	True	False	False
severity_neuron_modhigh_vs_low_nageotte	MPZL1	9019	official_exact	down	-0.75596934188942	360871	Mpzl1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MT-ND4L		unresolved_or_ambiguous	up	1.32045688496358			False	False	False
severity_neuron_modhigh_vs_low_nageotte	MT2A	4502	official_exact	up	0.665204968324891	689415	Mt2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MTARC1	64757	official_exact	up	0.862899090144487	690745	Mtarc1	True	False	False
severity_neuron_modhigh_vs_low_nageotte	MTARC2	54996	official_exact	up	0.711060811021508	171451	Mtarc2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MTMR12	54545	official_exact	up	0.703696129374614	310155	Mtmr12	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MYCBP2	23077	official_exact	up	0.787146998681695	290447	Mycbp2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MYDGF	56005	official_exact	down	-0.83562020840709	501282	Mydgf	True	True	True
severity_neuron_modhigh_vs_low_nageotte	MYG1	60314	official_exact	up	1.392237136379	300258	Myg1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	N4BP2L2	10443	official_exact	up	0.737035475461973	288416	N4bp2l2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NAGK	55577	official_exact	down	-0.593186885781201	297393	Nagk	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NARS1	4677	official_exact	up	1.10238210691538	291556	Nars1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NBN	4683	official_exact	up	0.781702789952984	85482	Nbn	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NCDN	23154	official_exact	down	-0.824809790411861	89791	Ncdn	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NCOA2	10499	official_exact	up	0.85045800050315	83724	Ncoa2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NDRG1	10397	official_exact	up	0.72433985184477	299923	Ndrg1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NECTIN1	5818	official_exact	down	-0.595739552716337	192183	Nectin1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NHERF1	9368	official_exact	up	1.21728900825394	59114	Nherf1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NHERF2	9351	official_exact	up	1.14287091971176	116501	Nherf2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NOL10	79954	official_exact	up	0.929086097837553	313981	Nol10	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NPC2	10577	official_exact	down	-0.666019251418845	286898	Npc2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NR2C2	7182	official_exact	up	0.589872788154223	50659	Nr2c2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NRBF2	29982	official_exact	up	0.896948537724622	58839	Nrbf2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NSD3	54904	official_exact	up	1.92325119490774	290831	Nsd3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NT5DC3	51559	official_exact	down	-0.607920469075021	691922	Nt5dc3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NTAQ1	55093	official_exact	up	1.6090183620918	362914	Ntaq1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NTRK1	4914	official_exact	down	-0.738095328758071	59109	Ntrk1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NUFIP2	57532	official_exact	up	0.69702259375422	681371	Nufip2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NUMBL	9253	official_exact	down	-0.634369866043525	292732	Numbl	True	True	True
severity_neuron_modhigh_vs_low_nageotte	NUP58	9818	official_exact	up	0.791555203478988	245922	Nup58	True	True	True
severity_neuron_modhigh_vs_low_nageotte	OBSCN	84033	official_exact	down	-1.32819958743227	338458	Obscn	True	True	False
severity_neuron_modhigh_vs_low_nageotte	OGT	8473	official_exact	up	0.632474563731394	26295	Ogt	True	True	True
severity_neuron_modhigh_vs_low_nageotte	OS9	10956	official_exact	down	-0.630041299447096	362891	Os9	True	True	True
severity_neuron_modhigh_vs_low_nageotte	OSER1	51526	official_exact	up	0.899334184835142	296346	Oser1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	P2RX3	5024	official_exact	down	-0.673539321264365	81739	P2rx3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	P2RY12	64805	official_exact	down	-0.714215164021857	64803	P2ry12	True	True	True
severity_neuron_modhigh_vs_low_nageotte	P4HA2	8974	official_exact	down	-0.841873405896307	360526	P4ha2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PABIR2	159090	official_exact	up	1.65592577416619	501647	Pabir2	True	True	False
severity_neuron_modhigh_vs_low_nageotte	PAIP1	10605	official_exact	up	0.596786587885117	365684	Paip1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PALM2AKAP2	445815	official_exact	up	1.00103499674878	298024	Palm2akap2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PALS1	64398	official_exact	up	1.01593941250296	314259	Pals1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PALS2	51678	official_exact	up	0.905055705649532	362359	Pals2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PCCA	5095	official_exact	up	0.618859208699866	687008	Pcca	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PCDH1	5097	official_exact	down	-0.60196055384076	307481	Pcdh1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PCMTD1	115294	official_exact	up	0.822237546661789	366300	Pcmtd1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PCP4	5121	official_exact	down	-0.697281531037689	25510	Pcp4	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PCYOX1	51449	official_exact	down	-0.937755961115577	246302	Pcyox1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PDS5B	23047	official_exact	up	1.06199653426672	304218	Pds5b	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PEDS1	387521	official_exact	up	1.42118984657773	362278	Peds1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PFN1	5216	official_exact	down	-0.634164550803247	64303	Pfn1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PGAP4	84302	official_exact	up	1.28604147025357	362518	Pgap4	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PGAP6	58986	official_exact	up	0.92221812721432	303004	Pgap6	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PGK1	5230	official_exact	down	-1.14161293503668	24644	Pgk1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PHAF1	80262	official_exact	up	0.912166480308134	207123	Phaf1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PHB1	5245	official_exact	up	1.82606966544968	25344	Phb1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PIERCE2	145788	official_exact	up	0.587370585090675	691849	Pierce2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PILRB	29990	official_exact	up	0.901781646096257			False	False	False
severity_neuron_modhigh_vs_low_nageotte	PITRM1	10531	official_exact	up	0.603053150974667	307081	Pitrm1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PKN1	5585	official_exact	down	-0.913074590585571	29355	Pkn1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PLEKHB2	55041	official_exact	down	-0.608529627197651	301337	Plekhb2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PLEKHM3	389072	official_exact	up	0.923407870779845	316455	Plekhm3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	PMP22	5376	official_exact	down	-0.715068898645098	24660	Pmp22	True	True	True
