rat_ensembl_gene_id	rat_gene_symbol	gene_type	mean_normal	mean_diabetic	log2FC	median_log2FC	hedges_g	welch_p	BH_FDR	tested	same_median_direction	large_effect_abs_log2FC_ge_0.5	direction	mouse_ensembl_gene_id	mouse_gene_symbol	orthology_type	orthology_confidence	ortholog_mapping_basis
MSTRG.35989	Smim12	protein_coding	5.327244871666667	5.707584757	0.10302581959500401	-0.00159394826926329	0.5014238101631869	0.49322682330747514	1.0	True	False	False	up	ENSMUSG00000042380	Smim12	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.3599	Ldhc	NA	2.1762093333333334	2.3381066666666666	0.10850086388456681	0.027548804091114043	0.5587002924683662	1.0	1.0	False	True	False	up	ENSMUSG00000030851	Ldhc	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.35990	Zmym6	protein_coding	3.4274229129999996	3.8059418823333337	0.14711500017363743	0.17305381724726088	1.9980545850047926	0.03775236850500267	1.0	True	True	False	up	ENSMUSG00000042408	Zmym6	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.35991	Zmym6	NA	2.9555993333333332	2.2576293333333335	-0.3767129857406686	-0.48719073342483643	-1.2568273347900516	1.0	1.0	False	True	False	down	ENSMUSG00000042408	Zmym6	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.35992	U6	snRNA	0.8451853333333332	1.1404926666666666	0.277520442360783	0.7836302693168344	0.30838662653327326	1.0	1.0	False	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.35993	Tmem35b	protein_coding	0.40365066666666666	0.3408116666666667	-0.21959822053560873	-0.24188708514189927	-0.5787333130620236	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.35994	Tmem35b	NA	1.2035316666666667	1.1481426666666668	0.03810934283264225	-0.4594423921809555	0.04509416356584972	1.0	1.0	False	False	False	up	NA	NA	NA	NA	unmapped
MSTRG.35995	NA	NA	0.9277703333333333	0.2726203333333333	-1.4197167943528286	-0.8535541336016746	-1.4404796166580762	1.0	1.0	False	True	True	down	NA	NA	NA	NA	unmapped
MSTRG.35996	Gja4	protein_coding	0.7151040000000001	0.5625523333333334	-0.23393156888043048	-0.29966222265260095	-0.4511324951213788	1.0	1.0	False	True	False	down	ENSMUSG00000050234	Gja4	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.35997	Gja4	NA	0.13557699999999998	0.7386403333333335	1.197242562855786	1.4645491082652287	0.5522882745772134	1.0	1.0	False	True	True	up	ENSMUSG00000050234	Gja4	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.35998	Gjb3	protein_coding	8.717736184666666	7.352020255666667	-0.24145003430418832	-0.1793780005389567	-2.4540662002853777	0.027707704678813814	1.0	True	True	False	down	ENSMUSG00000042367	Gjb3	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.35999	NA	NA	2.1156281040000002	2.6499471729999997	0.31699221974345226	0.3328497634026928	1.996979322796924	1.0	1.0	False	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36	Usp11	NA	1.7292523333333332	1.4623253333333335	-0.2613449602374198	-0.3339103994439767	-0.4222189030160112	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.360	NA	NA	0.7198113333333335	0.35326033333333334	0.0477508160548159	0.17429603043549857	0.021712792260150677	1.0	1.0	False	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.3600	Uevld	NA	1.8219670000000001	1.8096513333333333	0.014184386386439485	0.1246458785094533	0.036120353968385706	1.0	1.0	False	True	False	up	ENSMUSG00000043262	Uevld	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36000	Gjb4;Gjb5	protein_coding	5.595097159999999	4.982969270000001	-0.19061665134115513	-0.29295168923839654	-0.6108120245467343	0.4402385625791944	1.0	True	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36001	NA	NA	1.6823946666666665	1.5606823333333333	-0.052956472577861735	-0.2860610242700272	-0.09571785583668924	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36002	Csmd2	protein_coding	0.11382534433333334	0.113027941	-0.021745233986031565	-0.13876995906513123	-0.07732556595176054	1.0	1.0	False	True	False	down	ENSMUSG00000028804	Csmd2	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36003	Hmgb4	protein_coding	0.0001	0.0001	0.0	0.0	0.0	1.0	1.0	False	True	False	flat	NA	NA	NA	NA	unmapped
MSTRG.36004	Csmd2	NA	0.5789403333333333	0.7078453333333333	1.2772385930701824	1.893705299979915	0.677570402042797	1.0	1.0	False	True	True	up	ENSMUSG00000028804	Csmd2	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36005	NA	NA	1.670966	1.613104	-0.06726072815253481	-0.26054871538287205	-0.20951939477063175	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36006	NA	NA	0.9898756666666665	0.608584	-0.5706351801101721	0.15249651398068248	-0.6546461970895777	1.0	1.0	False	False	True	down	NA	NA	NA	NA	unmapped
MSTRG.36007	Zscan20	protein_coding	1.497874333333333	1.6670050000000003	0.14632984731576226	0.3303085171442762	0.594050024963282	0.41463821789742905	1.0	True	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36008	Zscan20	NA	1.192592	1.300821	0.13607183357502584	0.5239272789118431	0.2542136826862493	1.0	1.0	False	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36009	Zscan20	NA	1.7873593333333335	2.1252253333333333	0.2292094380846882	0.30393862440532593	0.677594938336718	1.0	1.0	False	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.3601	Tsg101	protein_coding	18.147819566666666	17.117643513333334	-0.0856286248333058	0.028520012623606483	-0.4719991706207026	0.5114383178581644	1.0	True	False	False	down	ENSMUSG00000014402	Tsg101	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36010	NA	NA	1.2220933333333335	1.1385726666666667	-0.06437619308946654	-0.2069953642103448	-0.0858014727887603	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36011	NA	NA	1.1248853333333333	1.017455	-0.13134795501469074	-0.2289855185516153	-0.1367571294643647	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36012	NA	NA	0.9688183333333334	1.2639636666666665	0.43141179936067003	0.3208991650423869	0.3637575967601255	1.0	1.0	False	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36013	NA	NA	0.952845	0.8956133333333334	0.08401866516957063	0.7268190602245607	0.09292623539191164	1.0	1.0	False	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36014	Phc2;A3galt2	protein_coding	6.465308070666667	7.40965456	0.17641896391682188	0.03457073674125288	0.6938849171144822	0.3887593325743056	1.0	True	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36015	Zfp362	protein_coding	3.680961921333333	3.3661382706666667	-0.1532615605285832	-0.03266847551409491	-0.463701504240676	0.5447014117538528	1.0	True	True	False	down	ENSMUSG00000028799	Zfp362	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36016	NA	NA	3.028715	3.010802	-0.022119697221586687	-0.19943538362795188	-0.06630007389777262	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36017	NA	NA	2.494928333333333	1.974122333333333	-0.37715134096898006	-0.4860664391848156	-0.7511290540917119	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36018	NA	NA	1.6434923333333333	0.903746	-0.5337918960915414	0.17284549410723793	-0.3251288459160237	1.0	1.0	False	False	True	down	NA	NA	NA	NA	unmapped
MSTRG.36019	Trim62	protein_coding	3.345871666666667	2.6059129999999997	-0.515152391792145	-0.07345777036293	-0.6369884403355947	0.4321424538231209	1.0	True	True	True	down	ENSMUSG00000041000	Trim62	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.3602	NA	NA	2.1049400000000005	2.0743880000000003	-0.016296284987018073	-0.05560286058579611	-0.07631388589806574	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36020	Trim62	NA	2.8237563333333333	2.887098	0.03373956947809975	0.04898758939255221	0.2984616510764013	1.0	1.0	False	True	False	up	ENSMUSG00000041000	Trim62	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36021	Trim62	NA	2.2531649999999996	2.7981049999999996	0.2757383506434672	0.16895925034169545	0.5235875325184202	1.0	1.0	False	True	False	up	ENSMUSG00000041000	Trim62	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36022	NA	NA	1.4198583333333332	1.1790426666666667	-0.31472680747681014	-0.5009446214041656	-0.48846485186688005	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36023	NA	NA	1.49211	1.2963756666666668	-0.2928940772070667	-0.01806038177784486	-0.37723216107423063	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36024	Azin2	protein_coding	0.22314982633333336	0.2959149546666667	0.2716141492976343	0.10502674658359568	0.7494710859465259	1.0	1.0	False	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36025	Azin2	NA	1.1707363333333334	0.824634	-0.39654693344908243	-0.704155474518235	-0.5726689311077722	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36026	Ak2	protein_coding	25.974480333333332	25.931507	0.0023857310276529375	0.022566624294057647	0.016726189735715772	0.9815047062739684	1.0	True	True	False	up	ENSMUSG00000028792	Ak2	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36027	Ak2	NA	1.61477	1.9092709999999997	0.1697260180717487	0.014368877851457906	0.3157834875503942	1.0	1.0	False	True	False	up	ENSMUSG00000028792	Ak2	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36028	NA	NA	1.999106	1.6323346666666667	-0.27600157720088536	-0.3044168408298019	-1.374062038672339	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36029	Rnf19b	protein_coding	8.373363488666666	7.1003060966666665	-0.26737089864644403	-0.43609242514791324	-0.8211149470880905	0.33526057930879277	1.0	True	True	False	down	ENSMUSG00000028793	Rnf19b	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.3603	Uevld	NA	1.6449206666666667	2.099693333333333	0.477924608379629	0.27619399781425413	0.5466835545694851	1.0	1.0	False	True	False	up	ENSMUSG00000043262	Uevld	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36030	Rnf19b	NA	4.609897666666666	3.997518	-0.3156927021173732	-0.5569323624969413	-0.49990302147550586	1.0	1.0	False	True	False	down	ENSMUSG00000028793	Rnf19b	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36031	Tmem54;S100pbp	NA	3.5869315756666666	2.589015804333333	-0.7146113870383901	-0.5345447167040513	-0.7040777721385707	1.0	1.0	False	True	True	down	NA	NA	NA	NA	unmapped
MSTRG.36032	Tmem54	protein_coding	1.409251	1.5702003333333332	0.1319678469606096	0.18526531385752537	0.40341818503788446	0.5764552357492028	1.0	True	True	False	up	ENSMUSG00000028786	Tmem54	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36033	Hpca	protein_coding	0.0001	0.0001	0.0	0.0	0.0	1.0	1.0	False	True	False	flat	NA	NA	NA	NA	unmapped
MSTRG.36034	Fndc5	protein_coding	1.00433	1.2394176666666668	0.29225066727398397	0.22070602901567007	1.1486544322673642	0.1919428669457529	1.0	True	True	False	up	ENSMUSG00000001334	Fndc5	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36035	Fndc5	NA	1.5729083333333334	1.2644810000000002	-0.3709496683772134	-0.35131741497475377	-0.6134492133483671	1.0	1.0	False	True	False	down	ENSMUSG00000001334	Fndc5	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36036	S100pbp	protein_coding	5.2787138019999995	5.623681607666666	0.08658175501718368	0.08237833441845543	0.3154327054606386	0.6548577212080127	1.0	True	True	False	up	ENSMUSG00000040928	S100pbp	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36037	U6	snRNA	0.13512866666666667	0.08189766666666666	-0.46526225074197747	-1.4753026098965345	-0.3796374344597515	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36038	S100pbp	NA	0.0001	0.0001	0.0	0.0	0.0	1.0	1.0	False	True	False	flat	ENSMUSG00000040928	S100pbp	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36039	Yars1	protein_coding	7.037486091000001	9.623254399333334	0.3867286914287771	0.24685728375015126	0.8760967810939854	0.3110995281585234	1.0	True	True	False	up	ENSMUSG00000028811	Yars1	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.3604	Uevld	protein_coding	5.321327333333333	5.651347	0.08483695510979583	0.05605367066183442	1.3943858252711503	0.10937444968740281	1.0	True	True	False	up	ENSMUSG00000043262	Uevld	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36040	RGD1561149	protein_coding	8.906471131333333	8.961669850666667	-0.007602493674590871	0.12466788985028288	-0.025304309470529522	0.9716814514026096	1.0	True	False	False	down	NA	NA	NA	NA	unmapped
MSTRG.36041	Sync	protein_coding	0.970581	0.7590916666666666	-0.32483493115534784	-0.4337107753884706	-0.7074221688086408	1.0	1.0	False	True	False	down	ENSMUSG00000001333	Sync	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36042	Sync	NA	0.8070683333333334	1.3072256666666666	0.6403202075693469	0.6499956893909307	1.3483732263412216	1.0	1.0	False	True	True	up	ENSMUSG00000001333	Sync	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36043	Rbbp4	protein_coding	23.372806766666667	23.79999094333333	0.026444673189800483	0.00109041923037978	0.5093848795879462	0.49065543495970204	1.0	True	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36044	Zbtb8os	protein_coding	5.384591063666666	5.408412226	-0.006397942074709118	0.04478646321984758	-0.026807437629390137	0.9703201579668698	1.0	True	False	False	down	NA	NA	NA	NA	unmapped
MSTRG.36045	Zbtb8os	NA	6.100343	5.892400333333334	-0.0572431009395995	0.07072300623986738	-0.18011266751285257	1.0	1.0	False	False	False	down	NA	NA	NA	NA	unmapped
MSTRG.36046	Zbtb8a	protein_coding	2.532653	2.3742593333333333	-0.08832587995238317	-0.11514364233649976	-0.8232530985901231	0.28403842438606886	1.0	True	True	False	down	ENSMUSG00000028807	Zbtb8a	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36047	Bsdc1	protein_coding	10.999975293333334	10.637947756666666	-0.04461512748363505	-0.11374633441286619	-0.34333982091360815	0.6381017196721893	1.0	True	True	False	down	ENSMUSG00000040859	Bsdc1	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36048	Bsdc1	NA	1.1769243333333332	1.0804153333333335	0.011159403473416596	-0.33497926349442636	0.015656387940343276	1.0	1.0	False	False	False	up	ENSMUSG00000040859	Bsdc1	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36049	AC132627	miRNA	0.138463	0.23865866666666666	0.4143736152225055	0.7817402444132457	0.2841779461912709	1.0	1.0	False	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.3605	Uevld	NA	4.903383666666667	5.265745666666667	0.13535416086460428	0.1719300619401687	0.29976594267526885	1.0	1.0	False	True	False	up	ENSMUSG00000043262	Uevld	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36050	Bsdc1	NA	4.451567	3.7081589999999998	-0.30230861962190003	-0.07054559284648665	-0.4706198632188844	1.0	1.0	False	True	False	down	ENSMUSG00000040859	Bsdc1	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36051	Tssk3	protein_coding	0.6494176666666666	0.7924056666666667	0.247184628442389	0.10189501216634622	0.6552792684085214	1.0	1.0	False	True	False	up	ENSMUSG00000000411	Tssk3	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36052	Fam229a	protein_coding	0.13636666666666666	0.21707900000000002	0.4908845897476912	0.9488336930167498	0.4052986308620915	1.0	1.0	False	True	False	up	ENSMUSG00000078554	Fam229a	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36053	AC132627	lincRNA	0.058123	0.0001	-0.48454116071874553	0.0	-0.6531972647421811	1.0	1.0	False	False	False	down	NA	NA	NA	NA	unmapped
MSTRG.36054	Marcksl1	protein_coding	20.41383	20.348713333333333	0.0466663606711224	0.12687598564409264	0.10668276836488465	0.8837640750674127	1.0	True	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36055	Hdac1	protein_coding	29.008266903333332	28.822676436666665	-0.0032745364401103316	-0.06552041835137512	-0.02058886038283629	0.9772646988949355	1.0	True	True	False	down	ENSMUSG00000028800	Hdac1	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36056	Lck	protein_coding	0.3452086666666667	0.3858456666666667	0.08142354074277236	0.11955507399983634	0.14180825282647191	1.0	1.0	False	True	False	up	ENSMUSG00000000409	Lck	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36057	Eif3i	protein_coding	12.336538596666665	10.861944423333334	-0.1803641001977505	-0.18474780841734528	-1.970293229214153	0.0647720507955272	1.0	True	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36058	Tmem234	protein_coding	6.502197832333333	7.727166452333333	0.5264450157786813	-0.12563853484968002	0.4790677404545736	0.5383567515016856	1.0	True	False	True	up	NA	NA	NA	NA	unmapped
MSTRG.36059	Dcdc2b	protein_coding	0.3353096666666667	0.5332313333333333	0.5982071732414821	0.4750703633193961	1.1628092305322766	1.0	1.0	False	True	True	up	NA	NA	NA	NA	unmapped
MSTRG.3606	Uevld	NA	3.6674093333333335	3.0434603333333334	-0.2691439082377556	-0.2855569531150792	-1.2690992594784676	1.0	1.0	False	True	False	down	ENSMUSG00000043262	Uevld	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36060	Dcdc2b	NA	1.6507946666666669	1.6659543333333333	0.07395134100678313	0.28037606629054135	0.12961350447949385	1.0	1.0	False	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36061	Dcdc2b	NA	2.8867736666666666	3.5274666666666668	0.30789951404137494	0.19634298041725406	0.8771702157702088	1.0	1.0	False	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36062	Iqcc;Ccdc28b	protein_coding	1.9582753266666666	2.367838082	0.2624500874642335	0.21723994235704036	1.0817113044268947	0.1731827258506662	1.0	True	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36063	Iqcc	NA	0.0001	0.0001	0.0	0.0	0.0	1.0	1.0	False	True	False	flat	NA	NA	NA	NA	unmapped
MSTRG.36064	Txlna	protein_coding	5.257848030333334	4.515345020333334	-0.22521517173305394	-0.25514703425743246	-1.047595890493022	0.21897209990444327	1.0	True	True	False	down	ENSMUSG00000053841	Txlna	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36065	Kpna6	protein_coding	8.897893275000001	10.017576208	0.1812670753410739	0.10416873540010307	0.6411303862181579	0.3963010912359506	1.0	True	True	False	up	ENSMUSG00000003731	Kpna6	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36066	Tmem39b	protein_coding	4.324279706333333	4.172253624333333	-0.0496854892536609	0.004829143811647896	-0.26886893363890013	0.7018077838403858	1.0	True	False	False	down	ENSMUSG00000053730	Tmem39b	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36067	NA	NA	1.2769356666666667	1.607209	0.20311672508277628	0.49826250796290217	0.2849496427607533	1.0	1.0	False	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36068	Khdrbs1	protein_coding	5.165358944666667	4.6729160326666666	-0.1516949969957846	-0.30232867391981966	-0.6299564295545251	0.4050695646150162	1.0	True	True	False	down	ENSMUSG00000028790	Khdrbs1	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36069	NA	NA	2.959748	2.2305436666666667	-0.37429948196720164	-0.6837097473052149	-0.9287631141729296	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.3607	NA	NA	1.0620666666666667	0.6781836666666666	-0.4733829158396237	-0.2712061689549479	-0.7007851649231768	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36070	NA	NA	5.56971828	3.5855360726666667	-0.29285599016621466	-0.6921310422491707	-0.2072164960525124	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36071	NA	NA	1.119203	0.71131	-0.8280640681848377	-1.2435291300571238	-0.8467778358074558	1.0	1.0	False	True	True	down	NA	NA	NA	NA	unmapped
MSTRG.36072	NA	NA	4.431084666666667	4.4510629999999995	0.03147838806653791	0.2719446052681682	0.07081435495289387	1.0	1.0	False	True	False	up	NA	NA	NA	NA	unmapped
MSTRG.36073	NA	NA	1.4741790000000001	0.7589443333333334	-1.5806335966062157	-2.348393083948665	-0.9612842402219722	1.0	1.0	False	True	True	down	NA	NA	NA	NA	unmapped
MSTRG.36074	NA	NA	1.3741506666666667	0.8978176666666666	-0.7803789012642786	-1.3294615799360185	-0.8682329013851079	1.0	1.0	False	True	True	down	NA	NA	NA	NA	unmapped
MSTRG.36075	NA	NA	18.617475	16.706688	-0.13961568536983204	-0.13867498294976244	-0.3959282692962467	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36076	NA	NA	9.003696333333332	6.974737666666667	-0.20284123809462606	0.36735146807668784	-0.1790543731227154	1.0	1.0	False	False	False	down	NA	NA	NA	NA	unmapped
MSTRG.36077	Ptp4a2	protein_coding	14.532644793333333	14.155987066666667	-0.04048572597860334	-0.13291319062200913	-0.2048805324783838	0.7702928043779248	1.0	True	True	False	down	ENSMUSG00000028788	Ptp4a2	ortholog_one2one	1	unique_rat_gene_symbol
MSTRG.36078	NA	NA	7.5404686666666665	6.162510333333333	-0.11573918611524991	0.610382288285968	-0.10305856240498505	1.0	1.0	False	False	False	down	NA	NA	NA	NA	unmapped
MSTRG.36079	AABR07050006	protein_coding	0.8184553333333332	0.6989596666666666	-0.15296905152215742	-0.8053797717163893	-0.19402442827330335	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.3608	Vom1r70	NA	0.3334793333333333	3.586828666666667	3.3869842297205848	3.7330913265160808	2.5501923077082713	1.0	1.0	False	True	True	up	NA	NA	NA	NA	unmapped
MSTRG.36080	AABR07050006	NA	2.479808333333333	2.127849	-0.2861013105363084	-0.02994212554857323	-0.46869080996428053	1.0	1.0	False	True	False	down	NA	NA	NA	NA	unmapped
MSTRG.36081	Adgrb2	protein_coding	1.025055879	1.6436698586666667	0.6770246901249346	0.7309492711046398	1.740562184065047	0.1159854329376671	1.0	True	True	True	up	ENSMUSG00000028782	Adgrb2	ortholog_one2one	1	unique_rat_gene_symbol
